accident_id,latitude,longitude,date,time,weather,road_type,lighting,traffic_density,vehicle_type,speed_kmh,speed_limit_kmh,severity
ACC02118,15.1516772051038,81.97375879941444,2024-12-03,17:00:37,clear,rural,night_unlit,heavy,motorcycle,78.5,44,fatal
ACC02119,13.221788855561748,80.22818767493791,2022-08-17,08:40:30,rain,urban,night_lit,moderate,bus,24.9,57,minor
ACC02120,15.23693790147357,84.59319716684213,2023-07-18,16:38:02,fog,expressway,night_unlit,moderate,auto,76.8,81,severe
ACC02121,12.876385718246977,82.53988304712539,2022-08-29,20:46:58,cloudy,rural,night_lit,low,motorcycle,125.9,74,moderate
ACC02122,14.230358129935821,81.6229708156702,2023-07-17,08:19:14,heavy_rain,urban,night_lit,heavy,truck,74.1,48,severe
ACC02123,19.89574652421147,85.04425126888502,2023-01-14,17:49:51,rain,urban,daylight,moderate,truck,29.6,32,moderate
ACC02124,22.429048336921188,73.09220968883041,2025-04-30,04:10:07,cloudy,urban,night_lit,heavy,motorcycle,47.5,31,minor
ACC02125,13.397437041148535,83.05418874290056,2025-05-17,15:13:13,rain,highway,night_unlit,moderate,motorcycle,122.9,72,moderate
ACC02126,19.056297982468294,83.44945141262424,2025-09-05,18:54:31,cloudy,urban,dusk_dawn,moderate,car,73.5,37,severe
ACC02127,21.29995236565363,76.40261679488017,2022-11-25,03:52:31,cloudy,highway,night_unlit,low,auto,108.7,82,severe
ACC02128,15.747610819376984,75.13039418379832,2022-01-23,10:35:36,clear,urban,daylight,low,car,24.6,53,moderate
ACC02129,17.953254584256406,75.42163960729599,2022-02-28,20:36:10,rain,urban,night_unlit,moderate,car,55.1,51,fatal
ACC02130,13.149357915737738,75.1702538149119,2025-10-17,08:42:15,clear,expressway,night_lit,heavy,motorcycle,77.7,99,minor
ACC02131,15.522097283729519,80.38051505445752,2026-01-27,17:49:15,clear,highway,daylight,low,motorcycle,93.4,91,moderate
ACC02132,19.46804681470304,74.17002098185326,2022-12-14,16:13:26,cloudy,urban,daylight,heavy,car,65.1,30,minor
ACC02133,27.847074862805158,82.54857378270961,2025-12-09,08:04:55,clear,urban,night_lit,moderate,car,54.6,39,minor
ACC02134,27.940241007026135,73.68125214318032,2024-05-19,18:11:27,clear,urban,daylight,moderate,bus,22.5,53,moderate
ACC02135,27.673946897988607,72.4302342449641,2022-10-31,15:21:59,clear,highway,daylight,heavy,motorcycle,116.4,92,minor
ACC02136,18.76938218080524,77.10864387913394,2023-05-29,07:14:15,heavy_rain,urban,dusk_dawn,moderate,auto,52.8,37,minor
ACC02137,13.29088605463464,75.06975557972865,2023-03-12,21:31:14,cloudy,urban,daylight,heavy,bus,28.9,46,minor
ACC02138,17.177174995989336,87.81859288656132,2025-06-07,14:08:06,clear,highway,daylight,heavy,motorcycle,115.3,69,moderate
ACC02139,15.803430005935637,76.84794080987548,2022-11-06,18:34:12,rain,urban,dusk_dawn,heavy,motorcycle,44.3,54,fatal
ACC02140,12.226025198557673,75.55302537640821,2022-10-28,08:42:18,rain,highway,dusk_dawn,moderate,car,96.0,85,moderate
ACC02141,13.523737764614006,75.14831717598743,2025-03-27,07:05:23,clear,urban,dusk_dawn,heavy,auto,33.5,51,moderate
ACC02142,19.251070960785057,77.98164647685584,2023-05-12,18:17:42,cloudy,expressway,dusk_dawn,heavy,motorcycle,112.4,87,minor
ACC02143,17.43459942086875,81.69358232530524,2023-02-15,17:32:26,clear,highway,night_unlit,low,truck,109.8,88,moderate
ACC02144,14.885659546151729,84.51112440074051,2025-08-19,09:03:41,cloudy,highway,dusk_dawn,moderate,auto,66.8,61,severe
ACC02145,23.45759953053995,77.83321996388909,2026-03-10,18:39:05,rain,expressway,dusk_dawn,heavy,car,106.7,92,minor
ACC02146,17.713849534345897,82.01553568068464,2024-06-30,14:45:56,clear,highway,night_lit,moderate,bus,63.9,82,moderate
ACC02147,25.629885691944708,79.7129583724702,2025-09-20,11:21:08,cloudy,urban,dusk_dawn,moderate,truck,65.4,59,minor
ACC02148,15.855634564209877,85.54392554005437,2025-10-13,18:00:02,clear,urban,daylight,heavy,motorcycle,68.4,37,moderate
ACC02149,20.614295841385996,81.10466843453496,2024-08-24,16:30:25,cloudy,urban,night_unlit,heavy,auto,32.4,46,moderate
ACC02150,14.94622747438692,76.6382667500656,2025-09-24,14:52:39,clear,urban,daylight,low,motorcycle,58.5,46,minor
ACC02151,19.924809862173472,83.2573961148521,2022-01-15,18:17:14,rain,urban,dusk_dawn,moderate,motorcycle,68.4,43,moderate
ACC02152,14.43946414365418,85.12103180836793,2022-02-27,15:50:09,cloudy,expressway,night_lit,moderate,car,123.9,94,minor
ACC02153,14.58525798994435,79.44705050822344,2025-12-21,21:52:50,clear,urban,night_lit,low,truck,46.2,56,minor
ACC02154,21.79557403267225,87.7951558221171,2022-08-19,19:16:49,rain,urban,dusk_dawn,low,truck,75.0,41,minor
ACC02155,16.220576674812268,86.06555006706101,2025-04-09,11:35:45,clear,expressway,dusk_dawn,heavy,car,126.2,88,severe
ACC02156,14.757875625027957,75.15127471464787,2023-11-21,13:02:13,cloudy,highway,dusk_dawn,heavy,motorcycle,64.2,86,moderate
ACC02157,26.876292002161172,84.5880939544998,2025-07-17,22:33:32,cloudy,expressway,night_lit,heavy,car,86.5,83,fatal
ACC02158,12.688052011840817,81.61521990959626,2024-12-28,20:52:41,clear,expressway,night_unlit,heavy,motorcycle,122.6,84,moderate
ACC02159,21.042369803134193,80.55698076492536,2022-04-28,08:56:25,clear,expressway,night_unlit,heavy,motorcycle,113.1,97,moderate
ACC02160,20.772221469332244,80.2230173852731,2023-07-08,09:11:10,clear,highway,night_lit,low,truck,90.9,66,severe
ACC02161,16.00974199044896,85.65457828451886,2025-03-09,11:39:49,rain,urban,daylight,moderate,car,33.1,36,minor
ACC02162,19.244347921805087,81.77396462245518,2026-02-22,20:03:56,rain,rural,night_lit,low,car,43.8,56,minor
ACC02163,13.403804529322167,80.60329576085974,2025-08-14,21:16:09,clear,highway,night_unlit,moderate,car,80.9,89,severe
ACC02164,23.540322334782168,72.78175850812879,2026-01-04,18:50:42,clear,urban,dusk_dawn,heavy,auto,27.6,30,minor
ACC02165,15.547154374029171,79.17284591613692,2026-04-20,09:38:53,heavy_rain,highway,daylight,low,motorcycle,83.6,76,moderate
ACC02166,15.094165757224895,86.52866499272812,2026-01-08,20:23:32,clear,highway,daylight,moderate,car,69.8,62,minor
ACC02167,17.03805565244005,83.3877876695139,2024-08-11,03:57:02,clear,rural,night_lit,moderate,car,20.2,44,severe
ACC02168,26.43791872421027,72.81526364889845,2023-07-06,12:45:41,rain,expressway,dusk_dawn,low,car,139.8,93,moderate
ACC02169,24.74346637253668,86.14387651441668,2024-04-14,11:01:55,clear,highway,night_lit,heavy,truck,114.2,77,moderate
ACC02170,27.150276658140122,85.22667554203286,2025-07-30,15:04:15,fog,highway,night_lit,moderate,motorcycle,103.9,75,minor
ACC02171,22.431397536529367,80.74694738511245,2023-11-30,15:37:08,clear,urban,daylight,moderate,truck,29.2,30,minor
ACC02172,22.606744176513402,72.3584874429165,2025-09-26,08:52:15,rain,highway,dusk_dawn,heavy,car,138.8,90,minor
ACC02173,19.680495990819473,80.99887388854081,2025-02-25,08:09:48,clear,urban,daylight,low,motorcycle,74.8,32,fatal
ACC02174,26.482981173871607,72.87342479882281,2022-12-10,18:32:33,clear,rural,dusk_dawn,moderate,motorcycle,127.9,63,minor
ACC02175,20.174034388325264,77.12606335419969,2026-02-20,06:48:01,clear,urban,dusk_dawn,heavy,car,57.2,53,minor
ACC02176,17.680961132720395,82.06255390244382,2025-10-21,14:51:35,storm,rural,night_unlit,moderate,car,32.8,64,moderate
ACC02177,22.24600015868264,86.6066093421148,2024-09-11,08:38:48,cloudy,highway,night_lit,moderate,car,89.7,72,minor
ACC02178,20.738231894415414,77.72473019615165,2022-11-15,10:59:11,clear,highway,night_lit,moderate,truck,129.7,91,minor
ACC02179,13.984317044958328,85.76038052613525,2023-01-09,09:56:35,fog,rural,dusk_dawn,low,motorcycle,50.5,65,minor
ACC02180,18.283606622598874,86.69377616640826,2025-10-10,17:50:13,clear,highway,night_lit,low,motorcycle,131.3,90,minor
ACC02181,17.01320657751168,72.33670208731704,2022-01-29,13:40:01,clear,highway,daylight,heavy,motorcycle,69.7,85,severe
ACC02182,25.54934040017811,75.8308454040405,2024-03-05,10:59:24,clear,urban,night_lit,low,car,27.0,47,minor
ACC02183,18.06148091156974,83.35779678763998,2024-10-13,19:01:46,rain,highway,night_unlit,heavy,truck,139.3,75,moderate
ACC02184,25.144883722222282,84.10948868927278,2023-01-17,06:05:40,clear,urban,night_unlit,low,truck,43.3,51,severe
ACC02185,19.07823350241513,78.27866960347286,2025-11-20,18:30:06,clear,rural,dusk_dawn,heavy,car,26.3,72,moderate
ACC02186,24.05600901512976,82.50807380436568,2024-05-07,09:40:11,fog,highway,night_lit,heavy,bus,120.0,64,minor
ACC02187,14.164510856179039,81.79453787779256,2022-04-19,21:54:32,cloudy,urban,night_unlit,low,motorcycle,38.4,37,moderate
ACC02188,26.794403514535396,83.83639938561696,2023-06-10,00:40:19,clear,highway,daylight,moderate,motorcycle,87.6,68,moderate
ACC02189,19.68895825278269,83.49853484392195,2023-10-15,15:13:19,cloudy,rural,night_lit,heavy,motorcycle,78.4,55,minor
ACC02190,16.156771930020902,73.37393276784579,2023-01-01,16:54:26,clear,urban,night_unlit,moderate,truck,72.6,34,fatal
ACC02191,15.86383370183691,74.53200289504097,2026-03-24,15:04:45,cloudy,rural,night_unlit,heavy,car,61.0,53,fatal
ACC02192,16.24123661719955,74.12363435614905,2023-08-15,19:05:34,clear,highway,night_unlit,low,car,92.3,72,severe
ACC02193,17.86758676668748,86.9196811174851,2024-04-03,07:43:51,cloudy,rural,dusk_dawn,heavy,auto,77.4,46,minor
ACC02194,23.480312522809868,86.61668237364783,2024-05-28,12:57:06,rain,rural,night_lit,moderate,auto,101.8,79,moderate
ACC02195,27.193648686412697,84.75859631355152,2022-12-29,19:30:27,clear,rural,dusk_dawn,moderate,truck,84.8,53,minor
ACC02196,22.704598881978114,73.86749697081535,2024-07-21,20:08:33,clear,rural,night_lit,moderate,car,33.1,79,minor
ACC02197,20.754660335105612,81.18834351871337,2023-08-04,14:02:45,clear,highway,daylight,moderate,motorcycle,65.7,81,minor
ACC02198,19.177564928274155,74.99569001743762,2022-01-17,15:58:30,rain,urban,night_lit,moderate,motorcycle,41.3,53,minor
ACC02199,25.251111472601863,77.89414300094084,2023-11-02,18:16:54,rain,urban,dusk_dawn,low,car,25.1,40,minor
ACC02200,25.594515239137117,76.27346042619861,2024-08-16,18:38:50,rain,highway,dusk_dawn,heavy,car,122.7,98,moderate
ACC02201,16.688602790925096,85.26289570379946,2022-07-12,20:19:41,storm,urban,night_lit,moderate,bus,20.7,54,moderate
ACC02202,27.254723978454884,74.31122239230837,2025-07-03,19:12:23,rain,urban,dusk_dawn,moderate,car,54.3,42,moderate
ACC02203,18.32184581130211,82.3388666977612,2024-12-21,12:40:19,fog,urban,daylight,heavy,car,29.1,34,severe
ACC02204,24.801249107064443,87.74231462041867,2023-05-24,16:44:32,cloudy,expressway,dusk_dawn,heavy,car,84.4,88,minor
ACC02205,27.469118049315732,82.99287333205814,2024-08-30,14:28:27,clear,rural,night_lit,heavy,motorcycle,121.0,60,minor
ACC02206,23.25852961368978,73.26773582411136,2023-05-14,07:30:01,cloudy,urban,dusk_dawn,low,truck,79.6,31,moderate
ACC02207,14.5848116232191,86.5255920314004,2024-11-29,19:29:13,clear,urban,dusk_dawn,heavy,car,74.4,32,moderate
ACC02208,21.378191282782893,82.28927484303354,2022-09-10,16:35:50,clear,urban,dusk_dawn,low,truck,51.2,41,minor
ACC02209,13.900433969529255,79.30097567368325,2024-09-29,05:48:27,clear,urban,night_unlit,moderate,car,62.0,39,severe
ACC02210,24.626272637902822,82.5550796566579,2022-04-01,17:42:56,clear,highway,daylight,heavy,motorcycle,87.4,91,minor
ACC02211,16.50104278198213,86.0647092875622,2022-01-28,09:16:14,rain,urban,night_lit,low,car,31.9,32,moderate
ACC02212,23.123437168960297,79.634035646644,2023-02-22,06:14:58,clear,urban,dusk_dawn,low,motorcycle,21.2,37,moderate
ACC02213,26.561434786083183,80.50114372499567,2022-10-14,16:40:48,clear,urban,night_lit,moderate,auto,21.6,60,moderate
ACC02214,14.896157610722758,79.23915838748725,2024-03-16,17:38:21,heavy_rain,highway,night_unlit,moderate,truck,101.3,95,moderate
ACC02215,18.285725417618668,73.16146282117865,2022-09-29,14:22:36,cloudy,highway,night_lit,moderate,car,100.5,76,minor
ACC02216,22.35390060917706,84.59312203083773,2023-02-06,00:50:59,clear,urban,night_unlit,heavy,auto,54.0,49,fatal
ACC02217,18.714537484952018,74.02258789826942,2022-06-10,15:25:37,clear,highway,dusk_dawn,heavy,truck,76.5,62,minor
ACC02218,14.797103065995444,78.31312016461297,2025-12-27,00:20:55,clear,rural,night_unlit,heavy,motorcycle,137.5,78,fatal
ACC02219,12.465145826700752,78.18916552972367,2025-04-22,21:33:06,heavy_rain,urban,daylight,low,bus,30.2,60,moderate
ACC02220,18.505570299231408,76.48065267338781,2022-12-24,09:11:09,clear,highway,night_lit,moderate,truck,60.9,96,minor
ACC02221,22.387344425310726,78.4401140143107,2022-07-17,19:41:00,fog,expressway,dusk_dawn,heavy,truck,117.1,100,minor
ACC02222,21.183747330439818,81.88814576611885,2025-10-28,01:53:19,clear,urban,night_unlit,low,car,62.9,45,severe
ACC02223,14.499859836170279,76.98219699532339,2025-01-02,06:56:47,rain,highway,night_lit,moderate,car,95.0,98,moderate
ACC02224,19.211095101878186,74.76019100317242,2025-12-25,13:26:57,clear,rural,daylight,low,bus,124.0,62,minor
ACC02225,17.911536738900047,85.90988016811626,2022-10-20,18:16:32,cloudy,rural,dusk_dawn,low,truck,117.3,78,fatal
ACC02226,16.387238436694396,87.53332239771417,2023-08-13,21:28:25,clear,urban,night_lit,low,truck,62.1,47,moderate
ACC02227,23.668339901766227,79.33734118202113,2022-07-14,14:06:55,clear,highway,daylight,heavy,truck,117.5,86,minor
ACC02228,16.95443248043495,77.23231539751337,2023-11-27,11:40:35,storm,rural,dusk_dawn,moderate,bus,111.9,74,minor
ACC02229,20.642271237328465,72.75971324445167,2022-09-24,04:25:32,rain,highway,night_lit,low,motorcycle,91.0,79,minor
ACC02230,26.771576564313865,72.58962464976085,2022-01-07,16:07:05,clear,urban,night_lit,moderate,motorcycle,77.7,45,moderate
ACC02231,20.62841571605732,78.28611193032643,2024-04-14,11:32:12,rain,rural,night_lit,low,car,106.2,42,severe
ACC02232,21.87236656256897,86.88387229281545,2026-05-27,20:43:41,clear,rural,night_lit,low,car,103.2,42,moderate
ACC02233,13.171935778680822,83.69133669442503,2024-11-25,14:13:41,fog,urban,daylight,heavy,motorcycle,66.3,44,minor
ACC02234,14.850146299867781,77.5883107019324,2025-05-27,18:24:29,cloudy,highway,dusk_dawn,moderate,motorcycle,89.8,64,minor
ACC02235,13.615219188769816,87.48874280291298,2025-08-26,19:53:42,clear,highway,dusk_dawn,heavy,car,132.5,92,severe
ACC02236,24.237007173693442,78.86012645209169,2026-05-16,06:42:41,clear,rural,dusk_dawn,moderate,motorcycle,129.6,46,minor
ACC02237,25.37473729466948,76.42868390359433,2022-07-31,13:47:03,clear,rural,daylight,low,motorcycle,73.4,61,moderate
ACC02238,14.983284691113242,78.82165191558971,2023-02-16,20:26:50,fog,rural,night_lit,heavy,motorcycle,61.2,46,minor
ACC02239,15.508348014769457,75.38469163174132,2024-10-08,12:29:41,clear,highway,daylight,low,motorcycle,81.5,100,minor
ACC02240,17.171316631884526,86.17022032321273,2025-09-10,15:29:13,clear,expressway,daylight,moderate,car,90.6,88,minor
ACC02241,21.457241871261367,77.77877296668305,2025-06-24,20:27:12,rain,highway,night_lit,heavy,truck,88.3,79,minor
ACC02242,21.94873910080031,82.52750343190914,2025-04-09,09:08:57,clear,highway,daylight,moderate,motorcycle,75.6,89,minor
ACC02243,22.988063336663323,78.22475518123461,2023-05-28,20:02:15,clear,rural,night_unlit,heavy,motorcycle,29.1,47,moderate
ACC02244,26.4830840994154,86.4277026874234,2023-08-23,12:49:01,rain,urban,night_lit,heavy,motorcycle,53.8,39,moderate
ACC02245,16.72064224794461,82.27809202745009,2022-05-11,16:32:01,clear,urban,night_lit,low,car,40.7,59,moderate
ACC02246,22.540143827308412,79.81203024450079,2023-05-31,10:31:13,rain,urban,daylight,low,truck,77.5,32,minor
ACC02247,20.955565532443075,74.11428750690142,2022-09-14,15:35:37,cloudy,rural,daylight,moderate,auto,28.4,49,severe
ACC02248,16.893395846601074,86.43066660563527,2026-03-21,05:24:27,clear,highway,night_lit,low,car,76.2,63,minor
ACC02249,26.518642985498772,80.74906989234833,2022-05-31,06:53:43,cloudy,highway,dusk_dawn,moderate,car,135.7,69,severe
ACC02250,13.52773459134748,76.56084756738268,2023-08-20,12:28:13,clear,urban,night_lit,moderate,truck,31.2,50,minor
ACC02251,23.392016429312825,86.04683026906727,2025-12-27,10:30:13,cloudy,rural,night_lit,heavy,truck,138.8,76,moderate
ACC02252,23.645979408361633,72.87104683831052,2026-04-19,16:31:24,cloudy,expressway,daylight,heavy,car,67.7,95,moderate
ACC02253,26.645224443039385,77.02523067727314,2023-09-11,04:09:47,rain,urban,night_unlit,low,motorcycle,32.0,57,moderate
ACC02254,20.297289477621657,80.58925441923436,2024-02-04,08:10:30,cloudy,rural,night_lit,low,bus,115.8,52,moderate
ACC02255,17.145957411507936,77.43702937669269,2024-05-09,08:10:45,rain,urban,night_unlit,heavy,car,57.8,34,severe
ACC02256,25.243850717760328,79.62774808606173,2025-09-12,13:15:05,clear,highway,dusk_dawn,low,truck,116.9,85,moderate
ACC02257,24.33296450931828,76.22906003729574,2025-06-16,09:09:24,fog,highway,daylight,low,truck,69.1,72,minor
ACC02258,20.005049830711528,74.08132945492636,2024-05-10,07:13:26,clear,highway,dusk_dawn,low,car,72.6,64,minor
ACC02259,24.285718010140975,72.58966621786962,2023-09-03,16:56:04,rain,highway,daylight,moderate,auto,118.6,79,moderate
ACC02260,16.286009633236173,74.52234503859427,2023-09-04,18:21:18,cloudy,highway,dusk_dawn,low,auto,110.4,89,moderate
ACC02261,21.432101286455485,87.24714422439699,2024-12-01,17:47:16,clear,highway,night_lit,moderate,truck,88.3,60,minor
ACC02262,25.842935276606006,81.20645013338782,2025-10-03,09:23:27,clear,rural,daylight,low,motorcycle,65.2,68,severe
ACC02263,17.087752073864202,79.82336200444722,2022-05-06,19:49:09,heavy_rain,highway,dusk_dawn,heavy,motorcycle,79.6,74,fatal
ACC02264,19.73679971889189,78.14918142889134,2025-06-16,16:45:16,rain,rural,night_unlit,low,motorcycle,36.6,54,moderate
ACC02265,27.21671766676623,83.33472233573417,2024-02-29,16:50:57,rain,rural,daylight,heavy,car,68.7,51,fatal
ACC02266,24.771389471547785,74.26015161449749,2022-08-27,08:17:08,clear,urban,daylight,moderate,car,79.2,58,minor
ACC02267,26.192624325288843,76.41807788244262,2022-06-08,09:05:49,cloudy,rural,dusk_dawn,moderate,car,127.0,45,minor
ACC02268,18.16395297424714,82.49443391462005,2023-07-08,13:18:32,clear,highway,daylight,heavy,motorcycle,93.4,96,minor
ACC02269,27.94408415415294,79.66502983336365,2023-02-12,09:42:04,cloudy,highway,daylight,moderate,truck,129.8,61,minor
ACC02270,14.441049674941008,84.32148062334542,2022-06-20,17:39:24,clear,rural,night_unlit,low,bus,47.1,63,severe
ACC02271,20.300329331460944,86.35375750330645,2023-04-27,10:42:30,rain,urban,daylight,moderate,motorcycle,25.0,36,moderate
ACC02272,19.66837411673999,85.1739614619305,2025-09-30,07:59:16,rain,urban,dusk_dawn,low,motorcycle,79.4,59,minor
ACC02273,24.77491505280215,74.94732342817171,2025-03-24,07:13:16,clear,rural,dusk_dawn,low,motorcycle,72.5,62,moderate
ACC02274,26.53788436024019,73.46352376843166,2022-12-10,07:26:42,rain,rural,dusk_dawn,heavy,motorcycle,126.7,75,minor
ACC02275,23.698230030528954,74.71104960872077,2025-01-11,13:29:01,clear,urban,night_lit,heavy,truck,43.5,50,moderate
ACC02276,22.029059778084843,84.53649106560368,2024-01-12,00:08:55,clear,highway,night_lit,moderate,car,118.0,63,fatal
ACC02277,18.83886705357606,86.62129743188336,2025-05-11,15:39:19,clear,rural,daylight,moderate,car,120.9,74,minor
ACC02278,20.165214673211747,86.80718188326172,2023-02-11,10:02:22,clear,expressway,daylight,moderate,car,131.8,99,moderate
ACC02279,20.148805011597148,76.77145262992713,2022-04-12,15:53:07,clear,urban,night_unlit,low,auto,58.3,44,moderate
ACC02280,12.325895578950043,85.44546204821694,2023-05-29,21:05:52,rain,rural,night_unlit,low,auto,75.3,45,moderate
ACC02281,20.04873287724284,80.57976856035354,2026-06-21,19:06:13,rain,urban,dusk_dawn,moderate,motorcycle,61.1,59,minor
ACC02282,25.695532802785998,85.16466957357132,2024-07-01,15:10:48,cloudy,highway,daylight,moderate,motorcycle,83.0,97,severe
ACC02283,23.34838417827597,80.77383747808001,2022-03-31,12:53:19,storm,expressway,dusk_dawn,low,motorcycle,97.2,87,moderate
ACC02284,24.731337954000075,74.3342915164659,2026-05-21,17:51:01,heavy_rain,urban,daylight,moderate,motorcycle,53.4,35,minor
ACC02285,18.247759836296336,73.26751281716956,2025-09-17,21:55:24,clear,urban,night_lit,moderate,car,75.1,40,minor
ACC02286,20.46357179060733,87.31550638734943,2024-06-11,14:49:31,cloudy,urban,night_lit,moderate,car,39.4,48,moderate
ACC02287,12.535737103953608,78.81284090290526,2025-04-30,06:55:28,heavy_rain,urban,daylight,heavy,car,64.1,33,minor
ACC02288,18.127967074709495,77.60833031835709,2022-10-31,18:28:59,clear,highway,dusk_dawn,heavy,auto,113.4,67,minor
ACC02289,19.590656718282304,77.70084935629296,2024-08-29,01:00:31,clear,urban,night_lit,moderate,truck,52.6,35,moderate
ACC02290,16.083342393585305,78.06295058360755,2026-02-08,18:26:46,fog,highway,dusk_dawn,low,truck,129.7,82,moderate
ACC02291,12.499855663850397,87.1199492463094,2023-12-22,06:13:22,rain,highway,dusk_dawn,moderate,truck,108.7,81,minor
ACC02292,23.046529740463235,73.00327339845082,2022-03-05,07:14:08,rain,highway,dusk_dawn,moderate,motorcycle,63.9,84,fatal
ACC02293,18.961404013581493,73.9049805981168,2025-05-28,18:41:29,heavy_rain,highway,dusk_dawn,moderate,truck,95.7,92,moderate
ACC02294,18.650851089795747,84.63442424770959,2025-04-13,17:10:33,clear,expressway,night_lit,moderate,truck,128.8,83,moderate
ACC02295,15.999788064456142,80.79055186144222,2025-04-29,15:19:25,rain,highway,daylight,low,car,123.1,86,moderate
ACC02296,20.605286383968274,74.05658812737524,2024-11-30,19:23:45,rain,urban,dusk_dawn,moderate,car,66.0,53,minor
ACC02297,19.008428500331704,72.55136218845338,2022-08-14,19:03:57,clear,rural,dusk_dawn,heavy,motorcycle,72.4,63,moderate
ACC02298,19.583751568465456,75.58774957246764,2022-07-08,13:42:04,clear,rural,night_lit,low,car,113.5,53,minor
ACC02299,21.293941574982114,76.17297180336433,2025-07-25,23:45:04,clear,rural,night_unlit,moderate,truck,35.3,65,fatal
ACC02300,12.101194355835766,72.22740847319427,2025-11-05,11:33:16,rain,expressway,night_lit,heavy,truck,136.5,89,severe
ACC02301,26.523134456614763,75.45744861339509,2022-05-09,08:01:35,rain,urban,daylight,low,truck,71.9,34,moderate
ACC02302,13.1373983511213,83.8131029912384,2024-08-12,19:47:02,heavy_rain,rural,daylight,heavy,car,37.2,59,fatal
ACC02303,19.214795957055912,85.68693903419206,2024-04-01,12:26:11,clear,urban,daylight,heavy,car,43.5,36,fatal
ACC02304,15.317966003830103,86.37177327631548,2023-07-29,20:15:24,cloudy,highway,night_lit,heavy,auto,119.8,98,minor
ACC02305,20.380517909918005,78.23862452229669,2024-11-25,05:56:22,clear,urban,night_lit,heavy,bus,20.6,57,severe
ACC02306,16.483681740754207,77.11061961445692,2026-02-10,07:51:50,fog,rural,dusk_dawn,heavy,car,38.7,54,severe
ACC02307,25.760103969001662,87.9977735713262,2025-09-11,04:26:32,cloudy,urban,night_unlit,low,bus,67.3,32,severe
ACC02308,18.341757343398726,84.30944721474542,2022-09-09,16:26:52,rain,rural,daylight,moderate,bus,112.7,50,moderate
ACC02309,22.220088892294996,80.59763329452088,2024-01-31,19:54:45,clear,urban,dusk_dawn,moderate,car,28.0,49,moderate
ACC02310,15.982075650366063,76.07634292303035,2026-03-17,12:11:24,clear,rural,dusk_dawn,heavy,motorcycle,88.4,59,moderate
ACC02311,12.31049840790428,77.14088724616167,2023-01-24,06:24:58,clear,highway,daylight,moderate,auto,72.9,86,moderate
ACC02312,18.466472569812417,80.2458295812702,2025-11-03,11:34:50,rain,highway,daylight,heavy,truck,76.1,64,moderate
ACC02313,20.583783832932642,80.67332671665201,2024-03-16,11:20:29,clear,urban,daylight,low,motorcycle,36.9,51,severe
ACC02314,19.352754420188006,72.21885830837884,2024-05-06,16:18:51,rain,highway,night_lit,low,auto,87.6,84,fatal
ACC02315,27.392229821101758,87.3504013643436,2023-02-15,17:06:15,clear,expressway,dusk_dawn,heavy,bus,69.2,89,moderate
ACC02316,23.30942678153645,81.20969995762502,2026-02-18,07:16:12,cloudy,highway,dusk_dawn,moderate,car,115.5,60,fatal
ACC02317,27.930716810006324,81.42653191054613,2024-05-18,12:21:47,clear,highway,daylight,moderate,motorcycle,88.7,75,fatal
ACC02318,16.72096144502355,75.3835381400611,2024-08-01,16:50:47,clear,urban,daylight,heavy,bus,54.5,32,moderate
ACC02319,24.624852473714345,84.23979486081997,2024-01-30,09:20:13,cloudy,highway,daylight,low,car,75.7,88,minor
ACC02320,20.888935480745822,83.79623232146949,2022-05-27,12:09:45,clear,urban,daylight,moderate,car,31.3,46,moderate
ACC02321,21.78816567117599,73.52252757447623,2025-07-05,16:50:30,cloudy,highway,daylight,moderate,bus,78.9,99,severe
ACC02322,27.773651207077243,81.51990995615873,2023-06-24,12:21:33,cloudy,highway,night_lit,heavy,truck,135.3,71,minor
ACC02323,22.46379519601787,82.53109992527808,2023-01-30,03:55:50,clear,rural,night_lit,low,car,68.4,45,moderate
ACC02324,26.381070277390684,85.36909079318204,2025-07-08,08:06:09,cloudy,urban,daylight,moderate,car,71.3,42,fatal
ACC02325,23.612003755507953,75.29745886268337,2022-11-25,18:01:24,rain,urban,dusk_dawn,heavy,truck,37.0,43,moderate
ACC02326,14.038177947596001,86.0421567489025,2025-01-26,09:55:17,clear,highway,daylight,heavy,car,121.6,63,fatal
ACC02327,23.190779365157,79.38369714732153,2024-02-18,19:05:33,clear,urban,night_lit,moderate,car,39.8,40,moderate
ACC02328,19.74904941896771,73.54437790889031,2025-08-06,13:00:09,clear,urban,daylight,moderate,bus,63.4,31,fatal
ACC02329,26.70076788771748,73.68993954417401,2022-03-24,13:38:07,clear,highway,daylight,heavy,truck,85.7,65,fatal
ACC02330,24.909351155047283,75.16487125877072,2025-06-25,18:19:41,clear,rural,dusk_dawn,heavy,motorcycle,75.5,59,moderate
ACC02331,13.666155001715603,76.52401129576494,2023-01-12,11:29:03,cloudy,urban,daylight,heavy,motorcycle,27.0,45,moderate
ACC02332,14.142650298456935,79.94249287135679,2025-11-30,09:24:25,clear,expressway,daylight,moderate,motorcycle,122.6,91,severe
ACC02333,13.11377602877769,83.98001916391296,2023-08-04,07:17:59,heavy_rain,rural,dusk_dawn,heavy,car,94.2,47,severe
ACC02334,19.89191799591388,74.98761443231092,2022-01-12,17:28:59,rain,urban,daylight,heavy,auto,59.6,30,moderate
ACC02335,13.292348147317648,87.88242871199259,2024-03-11,13:15:10,clear,highway,night_unlit,heavy,motorcycle,133.6,76,fatal
